# BJD, RAW_FLUX, RAW_FLUX_ERR, CORR_FLUX, CORR_FLUX_ERR, PHASE

2455494.233176 50845.000000 7.880207 1.000261 0.000154 52.684318
2455494.253609 50813.027344 7.879109 0.999614 0.000154 52.686361
2455494.274041 50830.000000 7.879558 0.999930 0.000154 52.688404
2455494.294474 50814.257812 7.878908 0.999603 0.000154 52.690447
2455494.314906 50831.917969 7.879736 0.999932 0.000154 52.692491
2455494.335339 50847.414062 7.880303 1.000220 0.000154 52.694534
2455494.355772 50839.710938 7.880244 1.000050 0.000154 52.696577
2455494.376204 50873.234375 7.881453 1.000692 0.000154 52.698620
2455494.396637 50887.960938 7.881857 1.000964 0.000154 52.700664
2455494.417069 50899.523438 7.882703 1.001174 0.000154 52.702707
2455494.437502 50926.554688 7.883763 1.001688 0.000154 52.704750
2455494.457934 50961.382812 7.884813 1.002355 0.000154 52.706793
2455494.478367 50971.285156 7.885283 1.002532 0.000154 52.708837
2455494.498799 50980.582031 7.885772 1.002697 0.000154 52.710880
2455494.519232 50961.679688 7.885156 1.002308 0.000154 52.712923
2455494.539665 50982.273438 7.885774 1.002695 0.000154 52.714966
2455494.560097 50953.316406 7.884502 1.002108 0.000154 52.717010
2455494.580530 50953.625000 7.884721 1.002097 0.000154 52.719053
2455494.600962 50944.140625 7.884396 1.001893 0.000154 52.721096
2455494.621395 50936.949219 7.883973 1.001734 0.000154 52.723139
2455494.641827 50910.351562 7.883001 1.001193 0.000154 52.725183
2455494.662260 50904.656250 7.882681 1.001063 0.000154 52.727226
2455494.682692 50875.050781 7.881613 1.000464 0.000154 52.729269
2455494.703125 50877.210938 7.881547 1.000489 0.000154 52.731312
2455494.723558 50872.132812 7.881415 1.000371 0.000154 52.733356
2455494.743990 50884.742188 7.882049 1.000602 0.000154 52.735399
2455494.764423 50895.949219 7.882448 1.000805 0.000154 52.737442
2455494.784855 50887.265625 7.882051 1.000616 0.000154 52.739486
2455494.805288 50903.863281 7.882654 1.000925 0.000154 52.741529
2455494.825720 50907.695312 7.882954 1.000983 0.000154 52.743572
2455494.846153 50899.921875 7.882718 1.000813 0.000154 52.745615
2455494.866586 50891.082031 7.882261 1.000622 0.000154 52.747659
2455494.887018 50883.300781 7.881983 1.000451 0.000154 52.749702
2455494.907451 50861.273438 7.880970 1.000001 0.000154 52.751745
2455494.927883 50842.867188 7.880509 0.999622 0.000154 52.753788
2455494.948316 50832.222656 7.880019 0.999395 0.000154 52.755832
2455494.968748 50829.812500 7.879938 0.999330 0.000154 52.757875
2455494.989181 50798.480469 7.878666 0.998697 0.000154 52.759918
2455495.009613 50818.593750 7.879477 0.999075 0.000154 52.761961
2455495.030046 50823.117188 7.879668 0.999147 0.000154 52.764005
2455495.050479 50821.464844 7.879468 0.999097 0.000154 52.766048
2455495.070911 50819.480469 7.879550 0.999041 0.000154 52.768091
2455495.091344 50837.484375 7.880301 0.999378 0.000154 52.770134
2455495.111776 50878.671875 7.881927 1.000170 0.000154 52.772178
2455495.132209 50884.250000 7.882133 1.000262 0.000154 52.774221
2455495.152641 50921.296875 7.883626 1.000973 0.000154 52.776264
2455495.173074 50940.851562 7.884224 1.001341 0.000154 52.778307
2455495.193506 50953.945312 7.885149 1.001581 0.000154 52.780351
2455495.213939 50971.976562 7.885653 1.001918 0.000154 52.782394
2455495.234371 51008.097656 7.887033 1.002611 0.000154 52.784437
2455495.254804 50971.464844 7.885709 1.001873 0.000154 52.786480
2455495.275237 50984.953125 7.886168 1.002121 0.000154 52.788524
2455495.295669 50951.898438 7.885050 1.001455 0.000154 52.790567
2455495.316102 50953.339844 7.885018 1.001466 0.000154 52.792610
2455495.336534 50948.089844 7.884833 1.001345 0.000154 52.794653
2455495.356967 50954.644531 7.884897 1.001457 0.000154 52.796697
2455495.377399 50898.289062 7.882698 1.000332 0.000154 52.798740
2455495.397832 50910.859375 7.883060 1.000562 0.000154 52.800783
2455495.418265 50881.058594 7.882085 0.999960 0.000154 52.802826
2455495.438697 50916.976562 7.883442 1.000648 0.000154 52.804870
2455495.459130 50874.996094 7.881781 0.999806 0.000154 52.806913
2455495.479562 50898.691406 7.882762 1.000255 0.000154 52.808956
2455495.499995 50905.902344 7.882612 1.000380 0.000154 52.811000
2455495.520427 50919.121094 7.883438 1.000622 0.000154 52.813043
2455495.540860 50930.070312 7.884128 1.000820 0.000154 52.815086
2455495.561292 50928.238281 7.883929 1.000767 0.000154 52.817129
2455495.581725 50921.730469 7.883572 1.000623 0.000154 52.819172
2455495.602158 50905.273438 7.882841 1.000282 0.000154 52.821216
2455495.622590 50912.960938 7.883183 1.000416 0.000154 52.823259
2455495.643023 50883.164062 7.882156 0.999814 0.000154 52.825302
2455495.663455 50880.925781 7.881432 0.999753 0.000154 52.827346
2455495.683888 50865.187500 7.881408 0.999427 0.000154 52.829389
2455495.704320 50868.972656 7.881546 0.999484 0.000154 52.831432
2455495.724753 50863.386719 7.881545 0.999358 0.000154 52.833475
2455495.745185 50836.003906 7.880175 0.998803 0.000154 52.835518
2455495.765618 50850.781250 7.880878 0.999076 0.000154 52.837562
2455495.786051 50847.984375 7.880918 0.999004 0.000154 52.839605
2455495.806483 50861.695312 7.881111 0.999257 0.000154 52.841648
2455495.826916 50877.265625 7.881989 0.999546 0.000154 52.843692
2455495.847348 50918.984375 7.883698 1.000349 0.000154 52.845735
2455495.867781 50936.390625 7.885356 1.000674 0.000154 52.847778
2455495.888213 50965.210938 7.885620 1.001223 0.000154 52.849821
2455495.908646 50969.863281 7.885808 1.001298 0.000154 52.851865
2455495.929078 51005.972656 7.887099 1.001990 0.000154 52.853908
2455495.949511 51006.625000 7.887187 1.001986 0.000154 52.855951
2455495.969943 51016.496094 7.887459 1.002163 0.000154 52.857994
2455495.990376 51020.808594 7.887675 1.002231 0.000154 52.860038
2455496.010809 51010.496094 7.887366 1.002012 0.000154 52.862081
2455496.031241 51011.226562 7.887267 1.002010 0.000154 52.864124
2455496.051674 50988.265625 7.886300 1.001542 0.000154 52.866167
2455496.072106 50963.164062 7.885300 1.001032 0.000154 52.868211
2455496.092539 50955.578125 7.884558 1.000866 0.000154 52.870254
2455496.112971 50940.257812 7.884722 1.000549 0.000154 52.872297
2455496.133404 50918.308594 7.883144 1.000101 0.000154 52.874340
2455496.153836 50915.617188 7.883656 1.000031 0.000154 52.876384
2455496.174269 50894.742188 7.883063 0.999605 0.000154 52.878427
2455496.194702 50916.425781 7.883840 1.000014 0.000154 52.880470
2455496.235567 50939.558594 7.884643 1.000435 0.000154 52.884557
2455496.255999 50925.875000 7.883685 1.000150 0.000154 52.886600
2455496.276432 50952.484375 7.884343 1.000655 0.000154 52.888643
2455496.296864 50934.488281 7.884593 1.000285 0.000154 52.890686
2455496.317297 50937.640625 7.884273 1.000331 0.000154 52.892730
2455496.337729 50938.585938 7.883845 1.000333 0.000154 52.894773
2455496.358162 50937.867188 7.884460 1.000302 0.000154 52.896816
2455496.378594 50921.734375 7.883245 0.999969 0.000154 52.898859
2455496.399027 50903.722656 7.883041 0.999598 0.000154 52.900903
2455496.419460 50899.917969 7.882572 0.999507 0.000154 52.902946
2455496.439892 50860.039062 7.880814 0.998707 0.000154 52.904989
2455496.460325 50873.125000 7.881938 0.998948 0.000154 52.907032
2455496.480757 50850.976562 7.880574 0.998497 0.000154 52.909076
2455496.501190 50870.085938 7.881096 0.998855 0.000154 52.911119
2455496.521622 50870.277344 7.881266 0.998843 0.000154 52.913162
2455496.542055 50912.738281 7.883502 0.999660 0.000154 52.915205
2455496.562487 50922.375000 7.884112 0.999832 0.000154 52.917249
2455496.582920 50935.789062 7.883827 1.000079 0.000154 52.919292
2455496.603353 50934.804688 7.884447 1.000044 0.000154 52.921335
2455496.623785 50979.074219 7.886211 1.000896 0.000154 52.923378
2455496.644218 51012.425781 7.887571 1.001535 0.000154 52.925422
2455496.664650 50995.097656 7.887072 1.001178 0.000154 52.927465
2455496.685083 51024.671875 7.887767 1.001742 0.000154 52.929508
2455496.705515 51005.640625 7.887384 1.001352 0.000154 52.931551
2455496.725948 51035.355469 7.888052 1.001919 0.000154 52.933595
2455496.746380 51001.054688 7.887181 1.001229 0.000154 52.935638
2455496.766813 51011.878906 7.887568 1.001425 0.000154 52.937681
2455496.787245 50990.273438 7.886817 1.000985 0.000154 52.939724
2455496.807678 50996.679688 7.886986 1.001094 0.000154 52.941768
2455496.828111 50948.582031 7.885283 1.000133 0.000154 52.943811
2455496.848543 50939.875000 7.884976 0.999946 0.000154 52.945854
2455496.868976 50841.488281 7.883364 0.997998 0.000154 52.947898
2455496.889408 50909.968750 7.882982 0.999326 0.000154 52.949941
2455496.909841 50917.210938 7.883769 0.999452 0.000154 52.951984
2455496.930273 50825.324219 7.883500 0.997632 0.000154 52.954027
2455496.950706 50910.203125 7.883116 0.999282 0.000154 52.956071
2455496.971138 50909.941406 7.883844 0.999261 0.000154 52.958114
2455496.991571 50937.757812 7.884371 0.999790 0.000154 52.960157
2455497.012004 50942.078125 7.884778 0.999859 0.000154 52.962200
2455497.032436 50948.410156 7.884775 0.999967 0.000154 52.964244
2455497.052869 50927.734375 7.883642 0.999545 0.000154 52.966287
2455497.073301 50941.281250 7.884061 0.999794 0.000154 52.968330
2455497.093734 50912.781250 7.882998 0.999219 0.000154 52.970373
2455497.114166 50907.800781 7.883049 0.999105 0.000154 52.972417
2455497.134599 50891.632812 7.882582 0.998771 0.000154 52.974460
2455497.155031 50877.410156 7.881621 0.998476 0.000154 52.976503
2455497.175464 50866.925781 7.881604 0.998254 0.000154 52.978546
2455497.195896 50854.832031 7.880956 0.998000 0.000154 52.980590
2455497.216329 50875.792969 7.881782 0.998395 0.000154 52.982633
2455497.236761 50850.101562 7.880743 0.997875 0.000154 52.984676
2455497.257194 50658.980469 7.881456 0.994108 0.000154 52.986719
2455497.277627 50033.125000 7.848228 0.981811 0.000153 52.988763
2455497.502385 48959.343750 7.799819 0.960569 0.000152 53.011239
2455497.522817 50734.460938 7.876083 0.995380 0.000154 53.013282
2455497.543250 50988.636719 7.886161 1.000351 0.000154 53.015325
2455497.563682 50988.460938 7.886295 1.000332 0.000154 53.017368
2455497.584115 50952.199219 7.885051 0.999604 0.000154 53.019411
2455497.604547 50953.867188 7.884967 0.999621 0.000154 53.021455
2455497.624980 50949.386719 7.884957 0.999517 0.000154 53.023498
2455497.645413 50934.917969 7.884195 0.999217 0.000154 53.025541
2455497.665845 50950.808594 7.884830 0.999512 0.000154 53.027585
2455497.686277 50950.121094 7.884948 0.999483 0.000154 53.029628
2455497.706710 50959.046875 7.885366 0.999642 0.000154 53.031671
2455497.727143 50958.539062 7.885421 0.999616 0.000154 53.033714
2455497.747575 50981.070312 7.886228 1.000042 0.000154 53.035757
2455497.768008 50968.460938 7.885606 0.999778 0.000154 53.037801
2455497.788440 50974.582031 7.885937 0.999882 0.000154 53.039844
2455497.808873 50977.523438 7.885942 0.999924 0.000154 53.041887
2455497.829305 50957.976562 7.885394 0.999525 0.000154 53.043931
2455497.849738 50945.488281 7.884851 0.999264 0.000154 53.045974
2455497.870170 50936.187500 7.884412 0.999065 0.000154 53.048017
2455497.890603 50936.750000 7.884481 0.999060 0.000154 53.050060
2455497.911036 50903.437500 7.883206 0.998391 0.000154 53.052104
2455497.931468 50915.070312 7.883774 0.998603 0.000154 53.054147
2455497.951901 50920.207031 7.883798 0.998688 0.000154 53.056190
2455497.972333 50936.398438 7.884405 0.998989 0.000154 53.058233
2455497.992766 50959.164062 7.885229 0.999420 0.000154 53.060277
2455498.013198 50946.839844 7.884991 0.999162 0.000154 53.062320
2455498.033631 50983.769531 7.886181 0.999871 0.000154 53.064363
2455498.054063 50986.324219 7.886644 0.999905 0.000154 53.066406
2455498.074496 51035.937500 7.888534 1.000862 0.000154 53.068450
2455498.094928 51047.691406 7.889031 1.001076 0.000154 53.070493
2455498.115361 51074.781250 7.890108 1.001592 0.000154 53.072536
2455498.135793 51085.753906 7.890528 1.001791 0.000154 53.074579
2455498.156226 51116.792969 7.891586 1.002383 0.000154 53.076623
2455498.176659 51097.207031 7.890933 1.001983 0.000154 53.078666
2455498.197091 51098.820312 7.891820 1.001999 0.000154 53.080709
2455498.217524 51111.957031 7.891340 1.002241 0.000154 53.082752
2455498.237956 51066.351562 7.889858 1.001330 0.000154 53.084796
2455498.258389 51076.136719 7.890052 1.001506 0.000154 53.086839
2455498.278821 51049.984375 7.889093 1.000978 0.000154 53.088882
2455498.299254 51048.285156 7.889211 1.000928 0.000154 53.090925
2455498.319686 51040.257812 7.888878 1.000755 0.000154 53.092969
2455498.340119 51012.457031 7.887675 1.000194 0.000154 53.095012
2455498.360551 50999.675781 7.887238 0.999927 0.000154 53.097055
2455498.380984 51010.929688 7.887650 1.000132 0.000154 53.099098
2455498.401417 51015.937500 7.887688 1.000214 0.000154 53.101142
2455498.421849 51006.730469 7.887502 1.000018 0.000154 53.103185
2455498.442282 51049.832031 7.889072 1.000847 0.000154 53.105228
2455498.462714 51030.937500 7.888487 1.000461 0.000154 53.107271
2455498.483147 51026.519531 7.888293 1.000358 0.000154 53.109315
2455498.503579 51017.726562 7.887959 1.000170 0.000154 53.111358
2455498.524012 51046.304688 7.888927 1.000714 0.000154 53.113401
2455498.544444 51021.613281 7.887959 1.000215 0.000154 53.115444
2455498.564877 51014.929688 7.887792 1.000068 0.000154 53.117488
2455498.585309 51006.433594 7.887376 0.999885 0.000154 53.119531
2455498.605742 50991.816406 7.886699 0.999583 0.000154 53.121574
2455498.626175 50970.632812 7.885966 0.999152 0.000154 53.123617
2455498.646607 50981.125000 7.886358 0.999342 0.000154 53.125661
2455498.667040 50976.339844 7.886180 0.999232 0.000154 53.127704
2455498.687472 50961.886719 7.885868 0.998933 0.000154 53.129747
2455498.707905 50970.878906 7.886030 0.999093 0.000154 53.131790
2455498.728337 50989.015625 7.886786 0.999433 0.000154 53.133834
2455498.748770 51012.105469 7.887483 0.999870 0.000154 53.135877
2455498.769202 51013.582031 7.887606 0.999883 0.000154 53.137920
2455498.789635 51029.207031 7.888389 1.000173 0.000154 53.139963
2455498.810067 51071.980469 7.890134 1.000996 0.000154 53.142007
2455498.830500 51092.343750 7.890835 1.001379 0.000154 53.144050
2455498.850932 51117.332031 7.891851 1.001853 0.000154 53.146093
2455498.871365 51122.460938 7.892097 1.001937 0.000154 53.148136
2455498.891797 51300.531250 7.917514 1.005411 0.000154 53.150180
2455498.912230 51134.859375 7.892568 1.002149 0.000154 53.152223
2455498.932663 51129.769531 7.892492 1.002033 0.000154 53.154266
2455498.953095 51125.589844 7.892450 1.001935 0.000154 53.156309
2455498.973528 51110.679688 7.891679 1.001627 0.000154 53.158353
2455498.993960 51100.070312 7.891356 1.001403 0.000154 53.160396
2455499.014393 51079.195312 7.890501 1.000978 0.000154 53.162439
2455499.034825 51078.332031 7.890249 1.000946 0.000154 53.164482
2455499.055258 51039.039062 7.888929 1.000160 0.000154 53.166526
2455499.075690 51044.593750 7.889169 1.000253 0.000154 53.168569
2455499.096123 51032.613281 7.888659 1.000002 0.000154 53.170612
2455499.116555 51047.507812 7.889255 1.000278 0.000154 53.172656
2455499.136988 51054.203125 7.889702 1.000394 0.000154 53.174699
2455499.157421 51036.691406 7.888971 1.000035 0.000154 53.176742
2455499.177853 51050.359375 7.889520 1.000287 0.000154 53.178785
2455499.218718 51064.957031 7.890066 1.000541 0.000154 53.182872
2455499.239151 51054.558594 7.889482 1.000322 0.000154 53.184915
2455499.259583 51059.804688 7.889830 1.000409 0.000154 53.186958
2455499.280016 51037.855469 7.888936 0.999963 0.000154 53.189002
2455499.300448 51059.207031 7.889793 1.000365 0.000154 53.191045
2455499.320881 51018.929688 7.888422 0.999560 0.000154 53.193088
2455499.341313 51013.585938 7.888188 0.999440 0.000154 53.195131
2455499.361746 51003.558594 7.887681 0.999228 0.000154 53.197175
2455499.382178 51000.566406 7.887589 0.999153 0.000154 53.199218
2455499.402611 51010.632812 7.888147 0.999335 0.000154 53.201261
2455499.423044 50979.824219 7.886825 0.998715 0.000154 53.203304
2455499.443476 51012.523438 7.888106 0.999340 0.000154 53.205348
2455499.463909 50995.062500 7.887538 0.998982 0.000154 53.207391
2455499.484341 51024.886719 7.888611 0.999551 0.000154 53.209434
2455499.504774 51043.796875 7.889516 0.999905 0.000154 53.211477
2455499.525206 51057.164062 7.889982 1.000151 0.000154 53.213521
2455499.545639 51090.582031 7.891302 1.000790 0.000154 53.215564
2455499.566071 51134.308594 7.892870 1.001631 0.000154 53.217607
2455499.586504 51129.742188 7.892592 1.001526 0.000154 53.219650
2455499.606936 51135.937500 7.892972 1.001631 0.000154 53.221694
2455499.627369 51141.382812 7.893414 1.001722 0.000154 53.223737
2455499.647802 51129.191406 7.892892 1.001467 0.000154 53.225780
2455499.668234 51144.300781 7.893377 1.001747 0.000154 53.227823
2455499.688666 51124.769531 7.892462 1.001349 0.000154 53.229867
2455499.709099 51118.289062 7.892525 1.001206 0.000154 53.231910
2455499.729532 51103.539062 7.891988 1.000902 0.000154 53.233953
2455499.749964 51094.773438 7.891499 1.000714 0.000154 53.235996
2455499.770397 51057.675781 7.890081 0.999972 0.000154 53.238040
2455499.790829 51037.617188 7.889369 0.999563 0.000154 53.240083
2455499.811262 51046.011719 7.889592 0.999712 0.000154 53.242126
2455499.831694 51037.097656 7.889241 0.999521 0.000154 53.244169
2455499.852127 51042.796875 7.889488 0.999617 0.000154 53.246213
2455499.872559 51060.375000 7.890158 0.999946 0.000154 53.248256
2455499.892992 51049.828125 7.889865 0.999723 0.000154 53.250299
2455499.913424 51074.394531 7.890749 1.000188 0.000154 53.252342
2455499.933857 51083.296875 7.891010 1.000347 0.000154 53.254386
2455499.954290 51083.468750 7.891128 1.000335 0.000154 53.256429
2455499.974722 51070.968750 7.890510 1.000074 0.000154 53.258472
2455499.995155 51075.804688 7.891013 1.000153 0.000154 53.260515
